YEAR,WRKSTAT,MARITAL,AGEWED,CHILDS,AGE,EDUC,PAEDUC,MAEDUC,DEGREE,PADEG,MADEG,FEMALE,RACE,INCOME,INCOME98,RELIG,FUND,ATTEND,RELITEN,PRAY,PRAYER,BIBLE,HAPPY,ALIKE1,ALIKE2,ALIKE3,ALIKE4,ALIKE5,ALIKE6,ALIKE7,ALIKE8,AGEWEDCR,HAPUNHAP,REALINC,WORDSUM
1987,1,3,21,1,44,13,NA,8,1,NA,0,1,1,11,NA,1,3,8,4,6,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21250,6
1987,7,2,21,1,78,12,NA,8,0,NA,0,1,2,6,NA,1,2,7,4,6,NA,1,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6500,6
1987,1,5,NA,0,30,13,16,12,1,3,1,1,1,9,NA,1,3,3,4,3,NA,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11250,10
1987,1,3,14,2,34,8,3,10,0,0,0,1,2,11,NA,1,3,5,4,6,NA,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21250,3
1987,1,3,22,2,52,15,14,12,1,1,1,1,1,9,NA,1,3,7,3,6,NA,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13750,6
1987,7,1,21,2,68,12,12,12,1,1,1,1,1,11,NA,1,3,7,4,6,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21250,5
1987,5,2,20,3,70,13,NA,8,2,NA,0,1,1,9,NA,1,1,3,3,4,NA,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11250,5
1987,1,1,25,1,34,12,12,12,1,1,1,1,1,12,NA,2,2,7,4,5,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27500,5
1987,1,1,25,3,38,12,12,12,1,1,1,0,1,12,NA,2,2,4,3,2,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,37500,3
1987,7,1,18,3,62,12,12,10,1,NA,0,1,1,12,NA,1,3,3,3,5,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,45000,5
1987,1,1,22,0,37,12,NA,NA,1,0,1,1,1,12,NA,1,3,3,3,3,NA,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,37500,7
1987,1,1,21,2,48,12,12,12,1,1,1,0,1,12,NA,1,1,2,3,5,NA,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,32500,2
1987,1,1,22,3,49,16,12,14,3,1,1,0,1,NA,NA,1,3,8,4,6,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7
1987,7,1,16,3,67,10,8,8,0,0,0,1,1,11,NA,1,3,8,4,6,NA,3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,23750,7
1987,1,1,23,3,47,17,9,12,4,0,1,0,1,12,NA,1,2,5,3,3,NA,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,45000,6
1987,1,5,NA,0,36,12,8,12,1,0,1,0,1,12,NA,2,2,7,4,3,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,55000,3
1987,7,2,30,3,74,12,3,12,1,0,1,1,1,5,NA,1,1,0,3,5,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5500,5
1987,1,1,18,2,31,12,NA,8,1,NA,0,1,1,9,NA,1,1,3,3,3,NA,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13750,3
1987,5,1,18,7,71,9,4,4,0,0,0,1,1,8,NA,1,1,1,3,6,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9000,4
1987,5,2,22,0,70,13,6,4,1,0,0,1,1,7,NA,2,2,7,3,5,NA,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7500,8
1987,7,1,19,2,25,10,NA,12,0,NA,1,1,1,8,NA,2,2,2,3,6,NA,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9000,4
1987,5,3,21,2,52,12,8,8,1,0,0,0,1,4,NA,1,1,1,3,6,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4500,6
1987,7,3,18,1,23,11,NA,12,0,NA,1,1,1,5,NA,1,1,0,4,6,NA,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5500,4
1987,7,3,17,3,48,11,NA,5,0,NA,0,1,1,4,NA,1,1,2,3,5,NA,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4500,5
1987,2,1,33,2,37,12,12,11,1,NA,0,1,1,7,NA,1,1,1,3,2,NA,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7500,4
1987,7,1,17,1,33,8,NA,NA,0,0,NA,1,1,7,NA,1,1,6,4,6,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7500,6
1987,5,2,55,0,68,12,4,8,1,0,0,1,1,8,NA,1,3,7,4,6,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9000,5
1987,7,2,23,0,78,8,NA,NA,0,0,0,1,1,NA,NA,1,3,0,2,6,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1987,5,2,17,4,75,9,NA,NA,0,NA,NA,1,1,7,NA,2,2,7,4,6,NA,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7500,5
1987,5,3,31,8,64,7,NA,5,0,0,0,1,1,2,NA,1,1,2,3,5,NA,2,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2000,5
1987,1,1,18,4,46,12,8,8,0,0,0,1,1,12,NA,1,3,0,3,2,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,45000,6
1987,5,2,18,0,75,7,NA,NA,0,NA,0,1,2,8,NA,1,3,1,4,6,NA,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9000,5
1987,7,3,16,2,30,12,8,7,1,0,0,1,1,1,NA,1,1,4,3,4,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,500,6
1987,5,2,23,4,82,10,NA,NA,1,NA,NA,1,1,3,NA,1,3,0,4,6,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3500,5
1987,1,5,NA,0,34,14,12,12,1,1,1,1,1,12,NA,4,1,0,1,3,NA,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,32500,4
1987,1,1,21,1,50,12,7,12,1,0,1,0,1,12,NA,5,NA,5,4,6,NA,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,32500,5
1987,1,2,30,0,52,9,NA,NA,0,NA,NA,1,1,NA,NA,1,2,0,4,6,NA,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8
1987,1,1,24,1,32,12,NA,NA,1,NA,NA,0,1,11,NA,1,1,1,3,2,NA,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,23750,3
1987,1,1,17,3,37,13,10,10,1,0,0,1,1,12,NA,1,1,4,4,6,NA,3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,45000,6
1987,7,2,14,3,78,0,NA,NA,0,NA,NA,1,2,NA,NA,1,3,7,4,6,NA,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1987,5,4,21,0,68,9,NA,6,0,NA,0,0,2,10,NA,1,3,3,3,4,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16250,NA
1987,2,5,NA,0,23,13,10,NA,1,0,0,0,2,12,NA,1,3,2,3,4,NA,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27500,5
1987,1,3,18,2,32,12,11,NA,1,0,NA,1,2,10,NA,1,3,8,4,6,NA,3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16250,4
1987,2,1,21,0,25,15,NA,NA,2,NA,1,1,2,4,NA,1,3,6,4,5,NA,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4500,5
1987,7,2,16,8,76,9,4,6,0,0,0,1,2,5,NA,1,3,8,4,6,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5500,NA
1987,1,1,20,4,48,12,12,11,1,1,0,1,1,12,NA,2,2,7,4,6,NA,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,45000,7
1987,5,1,20,2,58,9,6,8,0,0,0,0,1,10,NA,1,3,0,3,2,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18750,10
1987,2,1,19,5,51,12,6,NA,1,0,0,1,1,11,NA,2,2,7,4,6,NA,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21250,7
1987,1,3,17,1,34,11,12,12,0,1,1,1,1,12,NA,1,2,0,3,4,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,37500,5
1987,1,1,21,1,40,18,16,12,4,3,1,1,1,12,NA,1,1,4,3,3,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,90278,10
1987,7,3,32,5,45,7,NA,NA,0,NA,0,1,2,5,NA,1,3,7,4,6,NA,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5500,3
1987,5,2,29,3,74,6,NA,2,0,NA,0,0,1,5,NA,2,2,5,3,4,NA,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5500,4
1987,8,3,21,7,62,9,8,8,0,0,0,0,1,5,NA,1,2,0,4,2,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5500,3
1987,5,5,NA,0,80,14,12,NA,1,3,NA,0,2,NA,NA,5,NA,2,NA,5,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10
1987,1,3,18,6,52,11,8,10,0,0,0,1,2,10,NA,1,2,5,2,5,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16250,3
1987,1,3,21,1,39,12,12,12,1,1,1,1,1,10,NA,4,1,0,1,NA,NA,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16250,10
1987,5,3,20,4,65,8,NA,6,0,NA,0,0,3,6,NA,1,3,5,4,6,NA,3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6500,2
1987,6,5,NA,0,30,16,12,12,3,1,1,0,1,7,NA,4,1,0,1,NA,NA,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7500,10
1987,1,5,NA,0,29,16,12,15,3,1,1,0,1,12,NA,2,2,1,3,2,NA,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27500,9
1987,2,5,NA,0,20,13,11,16,1,NA,3,0,1,12,NA,2,2,3,3,3,NA,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,45000,6
1987,1,1,27,2,37,16,16,16,3,3,3,0,1,12,NA,1,2,3,3,2,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,90278,7
1987,1,1,23,0,27,16,16,14,3,3,1,1,1,12,NA,1,2,2,3,2,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,37500,8
1987,5,2,23,3,77,12,12,12,1,1,1,1,1,NA,NA,1,3,1,3,4,NA,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6
1987,1,1,24,3,55,12,8,8,1,0,0,1,1,11,NA,1,2,4,2,6,NA,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21250,6
1987,1,5,NA,0,27,12,15,12,1,1,1,1,1,NA,NA,2,2,0,3,5,NA,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4
1987,7,5,NA,3,35,12,NA,7,0,NA,0,1,2,3,NA,1,3,1,3,5,NA,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3500,5
1987,1,5,NA,1,22,14,NA,11,1,NA,0,0,2,8,NA,1,3,5,2,4,NA,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9000,2
1987,8,5,NA,1,33,16,0,11,3,0,0,1,2,4,NA,1,3,3,2,5,NA,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4500,3
1987,1,1,22,3,59,12,10,12,1,0,1,0,1,9,NA,1,3,5,3,5,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13750,4
1987,1,1,17,1,27,12,NA,NA,1,NA,NA,1,1,12,NA,1,3,8,4,6,NA,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,37500,6
1987,1,3,19,3,39,14,12,12,1,1,1,1,1,12,NA,1,3,7,3,5,NA,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27500,5
1987,6,1,20,3,38,15,10,10,2,0,0,1,2,12,NA,1,2,6,4,5,NA,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,32500,3
1987,4,5,NA,1,39,9,8,7,0,0,0,1,2,1,NA,1,3,5,NA,5,NA,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,500,NA
1987,1,3,22,0,41,12,0,12,1,0,0,0,2,12,NA,1,3,5,2,4,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27500,8
1987,1,1,19,2,27,13,6,15,2,0,2,1,1,8,NA,1,3,0,3,6,NA,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9000,4
1987,1,1,18,0,19,13,11,12,1,1,1,1,1,8,NA,1,3,3,2,6,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9000,4
1987,7,1,16,4,44,9,NA,5,1,NA,0,1,1,NA,NA,1,3,1,3,2,NA,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6
1987,5,1,21,1,72,9,NA,NA,1,0,0,1,2,NA,NA,1,3,5,4,6,NA,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
1987,5,2,22,3,79,12,12,14,NA,1,1,1,1,8,NA,1,1,8,4,6,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9000,9
1987,5,2,18,3,67,6,3,10,0,0,NA,1,2,NA,NA,2,2,8,3,6,NA,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2
1987,7,1,19,8,53,9,NA,NA,0,NA,NA,1,2,9,NA,1,3,5,3,6,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13750,NA
1987,1,1,25,0,30,20,17,17,4,4,3,1,1,12,NA,1,1,1,3,5,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,90278,9
1987,1,1,31,1,56,20,20,18,4,4,4,0,1,NA,NA,1,1,3,3,2,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10
1987,5,2,24,3,71,20,20,12,4,4,1,1,1,NA,NA,4,1,0,1,2,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10
1987,1,5,NA,0,20,9,NA,11,0,0,0,0,1,5,NA,2,2,2,3,3,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5500,4
1987,7,1,21,3,23,14,12,12,NA,1,1,1,2,9,NA,1,2,4,3,4,NA,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11250,7
1987,1,1,24,3,48,12,12,12,1,1,1,0,1,12,NA,1,3,1,3,5,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,45000,6
1987,1,1,20,3,37,13,9,9,1,0,0,0,2,12,NA,1,3,0,3,4,NA,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27500,5
1987,7,5,NA,3,34,11,NA,9,1,NA,0,1,2,2,NA,1,3,5,3,5,NA,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2000,6
1987,7,3,20,7,31,11,NA,11,0,NA,0,1,2,2,NA,1,3,6,2,6,NA,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2000,2
1987,1,5,NA,1,32,14,7,8,2,0,0,1,2,6,NA,1,3,5,4,5,NA,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6500,2
1987,1,4,21,4,27,12,3,6,1,0,0,0,2,12,NA,1,3,5,2,5,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27500,4
1987,7,4,27,6,36,9,9,8,0,0,0,1,2,4,NA,1,3,3,3,2,NA,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4500,5
1987,1,5,NA,1,30,12,6,9,1,0,0,0,2,7,NA,1,3,1,2,5,NA,2,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7500,0
1987,7,2,18,0,86,12,NA,2,1,0,0,1,2,2,NA,1,3,7,4,6,NA,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2000,1
1987,1,5,NA,0,28,12,10,16,1,0,3,0,2,12,NA,1,3,4,4,4,NA,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,45000,4
1987,1,1,22,2,30,15,5,8,1,0,0,0,2,12,NA,1,3,5,NA,6,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,32500,5
1987,1,5,NA,1,45,14,6,9,2,0,0,1,2,9,NA,2,2,3,3,4,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13750,4
1987,8,3,23,0,28,10,12,12,0,0,1,0,2,4,NA,1,3,2,3,2,NA,NA,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4500,0
1987,7,5,NA,0,19,12,NA,11,1,NA,NA,1,2,NA,NA,1,3,6,4,4,NA,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3
1987,1,1,18,2,50,18,8,8,4,0,0,1,1,12,NA,1,1,8,4,6,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,45000,8
1987,1,1,19,4,36,15,6,12,1,0,1,0,1,12,NA,1,3,2,3,2,NA,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,55000,5
1987,1,3,20,1,21,11,12,6,0,1,0,0,1,12,NA,1,3,3,3,6,NA,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,32500,1
1987,1,1,19,3,45,13,8,13,1,0,1,1,1,12,NA,1,1,8,4,5,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,55000,10
1987,1,1,18,1,56,12,12,8,1,1,0,0,1,NA,NA,1,3,6,2,6,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
1987,4,4,20,1,42,13,16,12,1,1,1,1,2,2,NA,1,1,5,3,4,NA,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2000,3
1987,8,2,99,2,NA,0,NA,NA,0,NA,0,1,2,NA,NA,1,2,3,NA,4,NA,3,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
1987,7,2,27,1,75,12,12,9,1,1,0,1,1,5,NA,1,3,5,4,6,NA,NA,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5500,6
1987,1,3,23,1,26,18,12,13,3,1,1,0,2,12,NA,1,3,3,2,4,NA,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,90278,7
1987,7,1,18,3,28,12,6,12,1,0,1,1,2,NA,NA,1,3,6,3,5,NA,NA,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
1987,1,4,17,NA,54,NA,NA,NA,NA,NA,NA,1,2,NA,NA,99,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6
1987,5,1,22,5,65,16,NA,14,2,NA,1,0,2,12,NA,1,3,5,2,4,NA,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,45000,5
1987,1,1,99,NA,NA,NA,NA,NA,NA,NA,NA,1,2,NA,NA,99,NA,NA,NA,NA,NA,NA,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1987,1,3,16,6,52,9,6,6,0,0,0,1,2,10,NA,1,3,6,4,6,NA,3,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16250,3
1987,1,3,31,1,57,15,0,4,3,0,0,0,2,9,NA,1,3,7,4,6,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13750,6
1987,5,2,26,0,74,16,NA,NA,4,NA,0,1,2,10,NA,1,2,7,4,6,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16250,6
1987,1,1,26,2,36,12,6,10,1,0,0,0,1,11,NA,1,3,6,4,6,NA,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21250,6
1987,1,1,16,2,34,7,3,8,0,0,0,0,1,12,NA,1,3,1,3,4,NA,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,45000,NA
1987,5,1,99,NA,NA,NA,NA,NA,NA,NA,NA,0,1,NA,NA,99,NA,NA,NA,NA,NA,NA,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1987,7,1,25,3,54,7,3,3,0,0,0,1,1,NA,NA,1,3,3,3,4,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4
1987,2,1,16,4,34,8,NA,11,0,NA,0,1,1,12,NA,1,3,5,2,4,NA,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,45000,3
1987,2,2,20,2,58,9,5,9,0,0,0,1,2,9,NA,1,3,7,4,6,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11250,3
1987,5,1,16,4,67,3,8,5,0,0,0,0,2,9,NA,1,3,0,4,6,NA,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11250,0
1987,1,4,27,3,31,14,NA,3,2,NA,0,1,2,10,NA,1,3,7,2,6,NA,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16250,4
1987,1,5,NA,0,20,12,NA,9,1,NA,NA,1,2,9,NA,1,3,8,4,6,NA,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13750,5
1987,1,5,NA,0,41,16,NA,11,3,NA,0,0,1,7,NA,5,NA,1,4,4,NA,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7500,9
1987,1,1,24,0,25,12,16,18,1,3,4,0,1,12,NA,1,3,5,2,2,NA,3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,90278,4
1987,7,4,15,3,58,12,NA,NA,1,NA,NA,1,1,1,NA,2,2,5,4,6,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,500,1
1987,1,4,19,3,39,14,12,12,2,1,1,0,1,12,NA,4,1,0,1,2,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,45000,9
1987,8,2,23,2,61,10,8,8,0,0,0,1,1,NA,NA,2,2,4,4,5,NA,2,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5
1987,1,5,NA,0,23,12,20,9,1,4,0,0,1,12,NA,1,1,3,3,3,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,55000,5
1987,1,1,22,2,39,12,6,6,1,0,0,1,1,11,NA,2,2,4,3,5,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21250,NA
1987,5,2,32,0,70,11,0,7,0,0,0,1,1,6,NA,1,3,8,4,5,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6500,3
1987,1,3,18,2,34,12,12,15,1,1,3,1,1,11,NA,4,1,0,1,6,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,23750,6
1987,1,1,21,2,39,15,10,12,2,0,1,0,1,12,NA,1,1,5,3,3,NA,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,55000,3
1987,1,1,22,3,42,12,12,12,1,1,NA,0,1,9,NA,1,1,2,3,2,NA,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11250,9
1987,5,1,29,3,69,16,13,13,3,NA,NA,0,1,12,NA,1,2,2,3,5,NA,2,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,45000,7
1987,5,1,23,4,76,12,12,8,1,NA,0,1,1,12,NA,2,2,7,3,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,37500,9
1987,7,1,18,2,60,9,NA,NA,1,0,0,1,1,9,NA,2,2,7,2,4,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13750,6
1987,5,1,26,1,76,11,8,12,0,0,NA,0,1,9,NA,2,2,7,4,4,NA,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11250,6
1987,3,3,45,0,70,6,NA,NA,0,0,0,0,1,6,NA,1,1,0,2,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6500,4
1987,5,1,25,2,67,12,12,12,1,1,1,1,1,11,NA,2,2,8,4,5,NA,3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,23750,6
1987,5,1,18,3,71,7,4,4,0,0,0,0,1,5,NA,1,3,0,3,5,NA,3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5500,NA
1987,1,5,NA,1,21,11,14,NA,0,1,NA,1,1,7,NA,1,3,0,2,2,NA,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7500,3
1987,1,2,17,3,65,13,NA,8,1,NA,0,1,1,12,NA,1,3,7,4,6,NA,3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,45000,NA
1987,1,1,21,6,46,12,12,12,1,1,1,0,1,12,NA,1,1,3,3,2,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,45000,6
1987,1,1,18,1,29,12,16,15,1,4,1,1,1,12,NA,1,3,5,4,4,NA,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,37500,6
1987,1,3,17,3,41,10,4,8,0,0,0,1,1,12,NA,1,3,3,3,3,NA,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,55000,3
1987,1,1,28,0,45,15,12,12,2,1,1,0,1,12,NA,2,2,4,3,4,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,90278,9
1987,2,1,17,3,47,12,9,11,1,0,1,1,1,12,NA,1,3,3,3,4,NA,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,90278,6
1987,5,1,18,5,53,12,13,13,1,1,1,0,2,NA,NA,1,3,6,4,6,NA,3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
1987,1,1,22,1,25,14,10,10,2,0,0,1,1,10,NA,1,2,4,4,2,NA,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18750,4
1987,1,1,25,3,28,12,12,12,1,1,1,0,1,NA,NA,1,3,3,4,6,NA,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1987,1,1,18,0,23,12,12,NA,1,1,0,1,1,9,NA,2,2,3,3,5,NA,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11250,8
1987,7,1,19,0,21,12,12,16,1,1,4,1,1,9,NA,1,3,3,3,3,NA,3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13750,4
1987,1,1,27,2,52,12,NA,9,1,NA,0,0,2,12,NA,1,3,2,3,2,NA,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,37500,5
